,id,price,escrowPubkey,owner,collectionName,collectionTitle,img,title,creators,sellerFeeBasisPoints,mintAddress,attributes,properties,supply,updateAuthority,primarySaleHappened,onChainCollection,rarity,tokenDelegateValid,v2
141,8Df2t6Z2bpXN8rWWveynUaidDFGT1medXCgduDtSouF7,35.0,GsYt6Bj3DPS5skKoKorPr4C7rb57EJ8ReD7smp6dMKtM,Cp4MhWTTb4vjMHCp9xMGeG6YWEwyCwRV6LiHm38dw47h,solgods,SOLgods ,https://www.arweave.net/eBwO_VaPDgPa323US1nqkJ4AuB83cCuwN4-Ul3lJydk?ext=png,SOLGods 711,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,GjMiNCUbhMoDDzY6bM2yimWwqd7VFe6ajeFW1uL87RWP,"[{'trait_type': 'Background', 'value': 'Lightning'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'Scythe'}, {'trait_type': 'Character', 'value': 'Black'}, {'trait_type': 'Torso', 'value': 'None'}, {'trait_type': 'Eyes', 'value': 'Buttons'}, {'trait_type': 'Face', 'value': 'None'}, {'trait_type': 'Head', 'value': 'None'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/eBwO_VaPDgPa323US1nqkJ4AuB83cCuwN4-Ul3lJydk?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 1232}, 'howrare': {'rank': 1672}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
142,HyZ5eeK6fwK2DKvP4bc5MkfYvSsRX7nrWH2PJxmhXU3J,35.0,5Q5cFy8C4oooBLqphapvqwE9qEoL7x6nWn8r8yZhw7XW,BcMDVt7eCXUbGbdPdkXaSBCPVFxMmgSRWSanaVjht1dw,solgods,SOLgods ,https://www.arweave.net/fBcFm0jMgRg80XNLoRcTR-jPPX0lBCjyH-GJVpHfRsc?ext=png,SOLGods 2841,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,73CBfv4gjiE5uX6cL9MXdR3sZNorKHwtMda9kDz2ndCW,"[{'trait_type': 'Background', 'value': 'Blue'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'Grey'}, {'trait_type': 'Torso', 'value': 'Bulletproof'}, {'trait_type': 'Eyes', 'value': 'Buttons'}, {'trait_type': 'Face', 'value': 'Bandana Blue'}, {'trait_type': 'Head', 'value': 'Hat White'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/fBcFm0jMgRg80XNLoRcTR-jPPX0lBCjyH-GJVpHfRsc?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'howrare': {'rank': 4056}, 'moonrank': {'rank': 3412}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
143,2vMWVRUoB1kCK95ig8Z4Mv3CyhYMNqfy9n51m4W2VqXS,35.0,66GC2hpG5AMmdM5xqyXBydguk8eQXdNWGUYzjWiDiocB,4dFNoArBgvSmeqtGxcdztAyMFSuMU936Ds9Zf1eEVKjs,solgods,SOLgods ,https://www.arweave.net/19R50GASyG4SWroHQIxWPEZ4yl5hfVLKmIdkVlIT01w?ext=png,SOLGods 3703,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,733LP8qLFUeMr9zBc8vt3j12iUpjLtYEhCvsMm1tE1km,"[{'trait_type': 'Background', 'value': 'Black'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'Spear'}, {'trait_type': 'Character', 'value': 'Black'}, {'trait_type': 'Torso', 'value': 'None'}, {'trait_type': 'Eyes', 'value': 'Voodoo Left'}, {'trait_type': 'Face', 'value': 'Bandana Blue'}, {'trait_type': 'Head', 'value': 'Beanie Blue'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/19R50GASyG4SWroHQIxWPEZ4yl5hfVLKmIdkVlIT01w?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 587}, 'howrare': {'rank': 2039}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
144,87gek9wpc55WHnAomcgNbPHtqXbY5D4zQia4yoYcL6GV,35.0,69G3RpQYt8vGkdaHuevjJx6ZmwEHj7SdJpC2bp9Hm7dr,2grg4VCHsBS5GkjHfXhqvEFC793aLV5YfcGmSYoDnHbq,solgods,SOLgods ,https://www.arweave.net/y6Dw7QbM8vy8A6Mfu8TyM0gtePvgwtDl4mUV57b_XsI?ext=png,SOLGods 5762,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,2DLhUp2p5Byz6ax3jgAog2EHxPmt2dY776fe7gh61VdU,"[{'trait_type': 'Background', 'value': 'Grey'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'Black'}, {'trait_type': 'Torso', 'value': 'Suit Coloured'}, {'trait_type': 'Eyes', 'value': 'Buttons'}, {'trait_type': 'Face', 'value': 'Gas Mask 6666'}, {'trait_type': 'Head', 'value': 'Hat White'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/y6Dw7QbM8vy8A6Mfu8TyM0gtePvgwtDl4mUV57b_XsI?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 1991}, 'howrare': {'rank': 1932}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
145,7unJH1dJ841NZRv19XXWdBQ2ntMi745xJcGHDsBDaqs3,35.0,NE2gW6uNPSf2taQoHe7vJje5zRfkGD3xn4uzJG6GEDT,9q7N2YQsUqP1wzvGGqzDJUBMBwQTth1GGzHLf44bqp9p,solgods,SOLgods ,https://www.arweave.net/YJ5twP9TNZ_F-PWbMsdtdYfF-ZxBiHd1rIrkbuzTBxo?ext=png,SOLGods 3197,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,7gqSKxvbj8kAg8zGVEsAWxuDBZmofDvqDRTy5yugQpQN,"[{'trait_type': 'Background', 'value': 'Psy'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'Grey'}, {'trait_type': 'Torso', 'value': 'Police'}, {'trait_type': 'Eyes', 'value': 'Beads'}, {'trait_type': 'Face', 'value': 'Bandana Blue'}, {'trait_type': 'Head', 'value': 'None'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/YJ5twP9TNZ_F-PWbMsdtdYfF-ZxBiHd1rIrkbuzTBxo?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 5680}, 'howrare': {'rank': 6225}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
146,F71zHzuAdvMLLRFiutMzd9wJJYjsVaW6tuXy89651tX6,35.0,BMt98kLYDZ4J4oYB1AcQDVG4j5hQTiZDeZaibrrA7veK,8iwuRrNoWxeWj4V6iEbb26u4VmFZyN6iA2Qi6FEgCqxD,solgods,SOLgods ,https://www.arweave.net/SjwiBAuaVP9q4ZbWzgbidMLBmJCC-fbatu1zeew2SHQ?ext=png,SOLGods 757,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,ENrq8XwupNoz377NaDCM3qMiHRb2ZS7QojvJJqpBtFTy,"[{'trait_type': 'Background', 'value': 'Blue'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'White'}, {'trait_type': 'Torso', 'value': 'Vest Black'}, {'trait_type': 'Eyes', 'value': 'None'}, {'trait_type': 'Face', 'value': 'Stitch Smile'}, {'trait_type': 'Head', 'value': 'Knife'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/SjwiBAuaVP9q4ZbWzgbidMLBmJCC-fbatu1zeew2SHQ?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 3848}, 'howrare': {'rank': 2975}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
147,6rnsKLvKA3VB8Ka4VoW24d5xavAqxDVPVKRfGyaNHZ5L,35.0,FXKAAsev3qAACwWUDepeSveRnzcx7RKci7ejpeUtbH6C,EM11eQmDEttLSsnca4vMxDAPAXiLTnd1AsLkKxooc6Gh,solgods,SOLgods ,https://www.arweave.net/r2haMlTmUgXZpBHt3NCyLfvb7WWRZf-OI_DF6_SF_H8?ext=png,SOLGods 5773,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,36cKud4PURFyeD6qFPPpRYdBs4i9jYKd7pFLDxor7vqA,"[{'trait_type': 'Background', 'value': 'Psy'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'White'}, {'trait_type': 'Torso', 'value': 'Turtleneck Black'}, {'trait_type': 'Eyes', 'value': 'Sunglasses'}, {'trait_type': 'Face', 'value': 'Bandana Blue'}, {'trait_type': 'Head', 'value': 'Thorns'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/r2haMlTmUgXZpBHt3NCyLfvb7WWRZf-OI_DF6_SF_H8?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 1880}, 'howrare': {'rank': 2466}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
148,4iruQqwo5EqiyvwwrXvDM91V7myyZGTdrU4RYiYb7TSo,35.0,HwjJQ9rgXnhqGjwQRb84TuNUmMt28AWBPbLLtEW4cLqZ,EM11eQmDEttLSsnca4vMxDAPAXiLTnd1AsLkKxooc6Gh,solgods,SOLgods ,https://www.arweave.net/VSTbtxfKelWTjQ2pTKs-YpkWDBaPSBToGgv0Yk0j6B4?ext=png,SOLGods 1768,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,6WSsGnX4mireHoKhPHicj6oP3M7SnUpv46a8zUCJ3Anu,"[{'trait_type': 'Background', 'value': 'Heaven'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'Black'}, {'trait_type': 'Torso', 'value': 'Tshirtcrew Black'}, {'trait_type': 'Eyes', 'value': 'None'}, {'trait_type': 'Face', 'value': 'Bandana Blue'}, {'trait_type': 'Head', 'value': 'Flatcap'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/VSTbtxfKelWTjQ2pTKs-YpkWDBaPSBToGgv0Yk0j6B4?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 2540}, 'howrare': {'rank': 3382}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
149,7JwtBho2RWNunLPVWmrdVeH7w12j7iXsEPYt7mzpJMPM,35.0,3k71dBD4BjV62nK3UrjcpoDsX14irn5XgW5SU37qKhfD,EM11eQmDEttLSsnca4vMxDAPAXiLTnd1AsLkKxooc6Gh,solgods,SOLgods ,https://www.arweave.net/u7D5z5fkjb31XtFSyU_QO3wSw-sVaS7I2ZEz8kjXr38?ext=png,SOLGods 5886,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,B6xBv8jb3RqnMDiGKLtbg4yydyKvKuDTP9WBnf6UwxN7,"[{'trait_type': 'Background', 'value': 'Grey'}, {'trait_type': 'Code', 'value': '_..0100011010'}, {'trait_type': 'Back', 'value': 'Spear'}, {'trait_type': 'Character', 'value': 'Grey'}, {'trait_type': 'Torso', 'value': 'Suit Coloured'}, {'trait_type': 'Eyes', 'value': 'None'}, {'trait_type': 'Face', 'value': 'None'}, {'trait_type': 'Head', 'value': 'None'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/u7D5z5fkjb31XtFSyU_QO3wSw-sVaS7I2ZEz8kjXr38?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 528}, 'howrare': {'rank': 753}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
150,9nT7sv7U4WyxdVMVUtWu5S25jH5mATPJWpDf1wRTBqkD,35.0,2xkBohsCnF1WEkv91Wtpyg7m7Fh7vVdg6B1HMwjjrK7V,EM11eQmDEttLSsnca4vMxDAPAXiLTnd1AsLkKxooc6Gh,solgods,SOLgods ,https://bafybeidgh3h7hjc3gz4oe4pmpcj7mxp6wvzfimkmzoeiecj23jylik66nm.ipfs.nftstorage.link/SOLGods_images/%204293.png,SOLGods 4293,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,BEvFYThCmLaZjnRa6hUHqQTUaJ9ydShtb7QEDEegko3Y,"[{'trait_type': 'Background', 'value': 'Orange'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'White'}, {'trait_type': 'Torso', 'value': 'Suit Traditional'}, {'trait_type': 'Eyes', 'value': 'Beads'}, {'trait_type': 'Face', 'value': 'Balaclava'}, {'trait_type': 'Head', 'value': 'None'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://bafybeidgh3h7hjc3gz4oe4pmpcj7mxp6wvzfimkmzoeiecj23jylik66nm.ipfs.nftstorage.link/SOLGods_images/%204293.png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 4608}, 'howrare': {'rank': 2809}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
151,2U8oruqBFaGgmL9rToDrKNPZahtcCPG7a8QJbH9BCRMw,35.0,7S1AzeoVnFmVavKVGDjzi4HAQRzqpaAxhZwNaAranrQj,EM11eQmDEttLSsnca4vMxDAPAXiLTnd1AsLkKxooc6Gh,solgods,SOLgods ,https://www.arweave.net/TAlHqO0RcIBaqt9dg7CLuk5_q1ajqE9ZkFP6Kx5Hp4s?ext=png,SOLGods 3016,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,E1rd87oeh3w81qif4WnvFkctBK8unzKag2hbcWTyUwG5,"[{'trait_type': 'Background', 'value': 'Grey'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'White'}, {'trait_type': 'Torso', 'value': 'Suit Coloured'}, {'trait_type': 'Eyes', 'value': 'None'}, {'trait_type': 'Face', 'value': 'None'}, {'trait_type': 'Head', 'value': 'Tophat'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/TAlHqO0RcIBaqt9dg7CLuk5_q1ajqE9ZkFP6Kx5Hp4s?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 6181}, 'howrare': {'rank': 5893}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
152,DmzSznDS8NVLcBxbS8f7D8weXB4gutxJLwGbj8zzD5YU,35.0,HpLog2ef3yL1SiA2KxRfyq5qkytA15w6B87G4CFaFNYU,2TQda91BCMKCBSLg958sehDvUtns4RJVHDK875raKiuo,solgods,SOLgods ,https://www.arweave.net/NMO0zait7Rvcgfpwc8HXBzh8Xh3vnbTExRwyNpI3Nw4?ext=png,SOLGods 1243,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,AAjMjEX4eMjzajzSinnXLY8k5NKsMdu689shDuGjNdrG,"[{'trait_type': 'Background', 'value': 'Grey'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'Rifle'}, {'trait_type': 'Character', 'value': 'White'}, {'trait_type': 'Torso', 'value': 'Mummy'}, {'trait_type': 'Eyes', 'value': 'Monocle'}, {'trait_type': 'Face', 'value': 'Pipe'}, {'trait_type': 'Head', 'value': 'Cap'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/NMO0zait7Rvcgfpwc8HXBzh8Xh3vnbTExRwyNpI3Nw4?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 154}, 'howrare': {'rank': 475}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
153,9acLbPFvGaUPcXxaNDavRNSimCqdGgpnZLG82javn1jK,35.0,6YbbBwk7ot5EgZH8CCrSqLSUPLcvmmCCHtEEDtPMVqr1,2R6oFLAqve7JVPf7u8iKCqFe74mAZxtbCQYJKEVQeioJ,solgods,SOLgods ,https://www.arweave.net/cwyw-XWXb00f0ZAUC0Qgl6Of7mXniQl9KSIqg0WMVFw?ext=png,SOLGods 382,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,7sAShttW5AQbyLzAZ4PnDbLWoUtX5Rk3C3Pjek9z5ums,"[{'trait_type': 'Background', 'value': 'Green'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'Grey'}, {'trait_type': 'Torso', 'value': 'Tshirtcrew Black'}, {'trait_type': 'Eyes', 'value': 'Monocle'}, {'trait_type': 'Face', 'value': 'None'}, {'trait_type': 'Head', 'value': 'Hat Black'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/cwyw-XWXb00f0ZAUC0Qgl6Of7mXniQl9KSIqg0WMVFw?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 4546}, 'howrare': {'rank': 4710}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
